Influent NH4+-N,Influent TN,Influent Flowrate,DO of Zone 5,TN of Zone 5,COD of Zone 6,TN of Zone 6,DO of Zone 7,COD of Zone 7,TN of Zone 7,Energy Consumption,External Carbon Source,Effluent TN
35.35393352,47.82527507,33805.98995,2.176790735,21.36061276,29.43161464,23.46867523,3.231077151,22.81020503,20.04482577,16797.93992,3.001669841,15.47009917
25.53595284,27.76314341,25172.48723,5.446565817,13.398389,40.02577607,16.47673869,3.300734777,30.47371319,14.14078585,8311.198428,2.534654617,15.51359528
27.25370936,29.57240371,25073.87736,5.47144414,13.70840754,37.26073204,17.43738869,3.069297733,28.21028681,14.27804152,8340,2.546720077,15.46449058
25.97472087,28.76011163,24946.88929,5.392624513,13.65161226,37.10821045,17.92529378,3.019795782,28.15228346,14.39255924,8372.779219,2.513857406,15.58399387
22.27287979,22.74591662,40164.81102,3.582421526,12.92006001,75.23850141,21.99397459,2.631238307,58.439122,16.51230375,15777.66815,2.316542033,15.59107176
22.92987941,23.09214124,40476.0617,3.645939262,13.05851304,75.45974336,22.01369153,2.650482635,58.15420921,16.66863413,15862.62243,2.215377694,15.60935065
22.59124348,23.14865975,40303.63183,3.596863538,13.11558771,74.69035247,21.9994833,2.640430512,58.07751126,16.43645645,15842.87818,2.237370482,15.64831091
40.29761856,47.82262369,39426.70912,4.693391503,30.43214945,71.9880928,16.31428864,0.09,50.39642784,15.714884,16794.8799,3.192738657,15.59226032
39.96084661,51.02195725,27648.11003,3.758849331,34.97857082,70.30423303,18.33492037,0.09,49.89126991,17.81970871,16070.8202,3.580026404,14.49775147
40.89702103,47.99900701,38277.28425,4.922224494,28.8742796,73.79106308,17.7262169,0.09,49.43813279,16.56236371,16219.56289,3.228342017,16.03118185
17.2867671,23.38432576,48119.05429,2.901733275,18.89518541,81.49278981,15.70832816,6.4625132,28.6457268,14.56082981,17972.85508,3.213617296,15.69978356
25.28874881,29.10469653,41610.64978,1.539169938,17.55253969,81.58514472,16.21086835,6.321196079,37.64019605,14.45543417,17914.85528,3.581665732,16.55144724
18.43454643,24.35897803,47162.65032,2.908897726,18.80159075,81.88579576,15.8212501,6.493386358,29.85738727,14.3543183,17977.95453,3.240704585,15.79920462
26.04281372,31.85207493,40535.46554,5.875144222,12.91885119,71.03896779,17.2718876,3.024121953,30.93162955,15.12140686,17438.4666,2.74,15.9
24.0463595,33.1463595,38702.59428,5.554627732,11.53596596,78.27815703,15.00326339,2.609263682,30.78861922,14.08050184,17307.48114,2.74,15.15
24.83038348,32.71164209,40312.61749,5.294074731,11.12759096,68.23132753,16.36076695,2.641443461,29.9594887,13.82176991,17109.87217,3.122432642,15.16961652
22.76720776,28.07903751,27403.31405,4.811230351,15.36289073,35.34349331,39.3330533,3.216320978,29.37717888,38.9175227,17724.61007,2.672563682,15.94711389
22.71001723,27.86471477,27016.94694,4.784860685,15.64738657,35.98046977,39.37196694,3.13011038,29.55708271,38.76334072,17777.14371,2.807363272,15.90486218
22.88933231,27.85000717,27028.07812,4.825821621,15.55346197,35.20090355,38.9174878,3.204507601,29.37605028,38.9466473,17737.27796,2.670268035,15.91141066
27.00907581,31.91381506,40234.04843,0.397714286,27.74172929,61.23149578,4.988496231,4.800369242,32.85739369,8.76907161,16629.05092,4.060608903,16.04866879
26.71088229,31.68014694,40057.85832,0.374541491,27.75598333,61.71088713,5.125686546,4.820628473,32.86492741,8.88589781,16585.45185,4.157493478,16.00248945
27.08610754,31.83376472,40155.69625,0.412438973,27.89586876,61.32561724,5.159456111,4.883261363,32.7537196,8.960378877,16592.86566,4.12396823,16.02565865
25.92612031,37.63276811,40446.12031,6.150540977,14.39489974,61.2516216,19.56336966,2.830448124,32.25285964,15.68948997,17517.89799,3.554358765,15.37357018
26.78613617,31.23160851,41700.9617,5.895618723,12.95711489,64.54620426,18.35064681,3.174454468,30.6380766,15.22162553,17388.13277,2.889704681,15.72033192
26.45661063,31.52694879,40961.08522,5.959381451,13.17008503,69.20643862,17.75957682,3.126093335,30.96118647,15.32830532,17465.06783,2.74,15.9
25.28575512,29.15812296,38367.6847,2.499814189,25.85612192,27.11453074,18.68446874,2.311353022,26.72949027,16.91395901,16803.04908,3.751160064,16.22863268
25.10136383,27.01137986,34422.74636,2.916189055,28.00465207,25.95008912,21.32012219,2.471621036,24.71545982,17.61469115,16406.84351,4.315873814,16.10352399
25.21154587,27.5159006,33870.26384,2.818785186,28.0909441,26.60828015,21.17672672,2.463270402,24.50863536,17.49233888,16385.68717,4.272679974,16.07195947
54.26649798,55.26512294,27380.88279,5.557163523,16.21302459,63.52235854,19.83675817,2.318885652,33.47026019,18.59211266,15255.25328,14.58429635,14.36186679
53.76099978,55.65165799,27055.35264,5.533194752,15.32489482,64.08318478,19.61928975,1.905455325,32.66534267,18.01555303,15376.14205,13.85639353,15.01597376
53.11252392,55.82803711,27302.0748,5.619084082,16.32560742,66.3087837,21.01887793,2.482130762,35.80635401,20.25270948,15041.3459,14.27567865,14.89663526
35.43224341,43.02705609,36994.50122,4.850399024,16.08723122,61.80279317,27.94581024,2.964700732,39.30678342,25.44700732,15738.96254,2.844015961,15.65219463
32.56768445,38.03441073,36891.18492,4.937289045,13.70502715,63.37564357,26.95649313,2.901298627,41.09886298,24.72824657,15519.54519,2.818623571,16.2847397
38.14530559,40.64735037,36966.55818,4.89206509,16.56921098,66.49107159,27.15748849,2.941497698,41.45060486,24.82874424,15660.24194,2.714105985,16.58623273
26.65116709,31.90681757,40284.95737,1.53195631,17.95924425,80.67217476,15.95816965,6.319299744,38.66283802,14.23141901,17836.51722,3.537684313,16.60233419
26.58836082,34.23064965,40058.54076,1.830286104,18.80712893,79.47885559,15.51852574,6.356983508,37.97196902,13.88598451,17754.86907,3.393229887,16.47672164
26.51365319,36.99483179,39789.21977,2.185147325,19.81568187,78.0594107,14.99557236,6.401808083,37.15018514,13.47509257,17657.74915,3.221402348,16.32730639
37.58396733,37.67010666,36702.78017,3.237908632,12.60500014,55.1678474,23.34382772,1.949509335,22.64558097,23.6154799,14869.0347,2.63786695,16.35661309
37.27254208,37.92765603,36437.13715,3.153007835,12.45335811,54.960088,23.59035782,1.944461834,22.59482582,23.45770565,14869.5171,2.617891986,16.38374789
37.71817043,38.11659731,36405.35579,3.178048279,12.71708385,54.89749612,23.67674199,1.987094574,22.66464892,23.77195541,14977.06776,2.501798293,16.35983349
25.36901137,31.1562728,42384.79845,2.120998281,23.77471583,27.6140682,16.14515331,2.157328972,28.60275575,16.24790907,17194.35342,3.203750264,16.35351705
25.32083471,31.78192359,44126.66524,1.98711492,22.83659091,27.72937916,15.18906636,2.112264526,29.19991634,15.92369114,17361.43192,3.033897775,16.4229298
25.2932866,31.85905627,43782.72692,2.022358486,22.87684941,27.41400964,15.22620152,2.135595301,29.3007845,15.95838376,17330.10863,3.043877675,16.39461814
25.60753621,30.08405819,44476.66659,2.400260818,24.76405776,26.96985517,17.84608663,2.380173879,25.56434828,16.51884052,17049.44931,2.797652199,16.4
25.5743002,30.37487326,44381.11307,2.332957903,24.48155169,27.1027992,17.42232753,2.335305268,26.16259642,16.4357505,17095.97972,2.830057306,16.4
26.70980345,29.5524177,44979.45536,2.644431448,25.85411793,25.9776036,19.71368222,3.020095663,21.55411793,16.5552072,16674.86716,2.777808192,16.13716789
42.08105185,43.3042465,26198.22165,5.441645558,25.50828979,59.7678845,20.85278612,0.135934349,43.60069656,20.91952968,14559.1519,6.878402633,16.39873132
42.31230828,43.29246083,26335.75365,5.467788087,25.51577861,60.16124727,20.85603482,0.019628203,43.92373984,20.81255815,14509.39676,6.91247857,16.43318153
42.1,44.40023943,28479.11783,5.393998563,25.48001915,63.40083799,20.91998085,0.082000479,44.54017717,20.3798755,14610.02634,6.140950276,16.50002394
24.8524786,31.46932953,39665.63195,2.852699715,20.19568473,81.29481099,16.56349857,4.713539587,44.40303138,18.2803495,17689.63267,3.28736448,17.86134094
28.27335407,32.07748517,38820.29562,2.898311388,17.30694545,84.86772536,16.79155694,6.378365646,39.38574737,15.69568804,17796.0599,3.637053971,16.64502966
27.54131379,34.5404766,39218.79505,2.606238927,18.46543231,81.7460312,15.94131379,6.426441797,38.20573175,14.60573175,17727.68958,3.442107549,16.46441797
40.73027853,44.90052164,33775.65057,2.72348076,20.03538841,33.15312651,20.97538915,2.78470773,31.25225472,17.46362,16678.87818,3.027841416,16.71610069
40.83105176,44.9455089,33604.74619,2.815055598,19.88439557,33.39363783,21.17746699,2.853573828,31.32404542,17.22009539,16705.19141,2.961219083,16.68859065
40.72957813,45.25573243,33353.4969,2.769785738,20.21107988,32.81174253,21.24899804,2.795977903,31.60432204,17.47848446,16688.42221,2.917684134,16.73920771
29.86871504,32.69082488,40740.72831,5.58635469,17.19473151,62.38544778,22.09250346,4.803569822,35.58222669,19.20905311,16878.52153,3.670435459,16.73509986
30.51125711,32.81577072,41407.72744,5.644258162,17.14140588,62.94867537,22.17822145,4.711266234,34.89119136,19.13672978,16807.6236,3.704360556,16.70659264
30.45397263,32.64707935,40751.66545,5.620269016,17.38065267,61.9161629,22.16352834,4.76764443,35.28364084,19.34554906,16840.10387,3.717866699,16.68266327
34.76047571,35.23031511,37925.75809,1.007488953,18.39370982,76.15245577,20.26625692,3.985834552,37.15972906,18.92985809,16785.7157,4.061931556,16.70795852
34.14929215,35.4185318,38514.47214,0.958997674,18.3876597,75.31714919,20.34570765,3.986971428,37.56569767,18.96533446,16704.9225,4.226536166,16.69115169
34.39404194,35.42170155,38413.9144,0.928561261,18.47252301,76.01662875,20.35921938,3.958408105,37.58593054,19.0347663,16782.05653,3.993738803,16.64075834
26.12400866,35.28392205,39737.17088,1.466397498,18.19598653,75.84008662,16.10800289,5.976404716,38.6880077,14.37200192,17810.40135,3.067608758,17.01999519
24.83401432,30.89970815,40087.80286,2.326292122,19.76576679,80.73364951,16.43328469,4.93049615,43.59839481,17.49890555,17740.05837,3.34344521,17.69963518
22.81659575,27.36117805,43624.54374,1.958134826,17.99492497,81.55912206,16.05473236,6.375843673,34.90781635,14.37736618,17940.87794,3.461961478,16.2912206
41.11628172,41.58654731,36858.38914,4.087078495,21.0592957,61.46264409,27.37026559,2.31653,42.05132796,22.65150108,16195.64667,2.648431871,15.46495376
42.16263058,42.5966716,36678.38713,4.898489902,18.50373683,68.70006574,27.19145096,3.041319158,42.08845029,24.92042424,15754.09647,2.64384052,16.81921139
33.84517976,38.63287701,36908.44838,4.926930975,14.36103826,64.08919951,27.002529,2.9105058,41.17942575,24.7512645,15551.7703,2.79468492,16.3537935
42.1853917,48.49114716,35888.6139,5.331643148,25.7490034,77.44840704,20.56264322,0.047819015,47.60437215,18.22740665,15005.25447,3.277835717,16.90193691
40.78219265,50.31681069,29639.59907,4.303774051,31.79003342,72.96737527,19.46189365,0.09,48.87770769,18.24009967,15583.11297,3.511896751,15.34259131
40.95398684,48.01799561,38159.6625,4.943428435,28.7287003,73.96196052,17.8623019,0.09,49.34635453,16.64464766,16164.17946,3.232000488,16.07232383
53.96759016,58.30136947,27039.18936,4.797701872,18.6540532,62.30130639,37.03919409,2.67824335,44.76754285,29.54596257,15401.89202,4.618171723,18.22162759
45.28512969,47.55639339,33034.60647,4.891851297,18.67962824,69.21758358,30.84345678,2.846576224,44.60643084,25.61665418,15608.70634,3.697064917,16.95925648
44.6509213,51.78097022,32410.9986,4.838497554,19.0671117,65.24541172,32.3535915,2.863004893,42.90985321,26.4328883,15711.21851,3.983481547,16.07813085
27.1770772,34.757307,37664.98848,2.955855524,22.89382601,73.53891627,16.93891627,5.449471259,35.27027909,14.3,17684.8867,3.309609205,15.57254513
28.346195,32.2262348,38800.19558,2.872269732,17.23104135,84.74339155,16.78344462,6.426755693,39.18344462,15.5730975,17799.17223,3.631168251,16.61241654
27.08825619,34.97935952,37772.38115,2.865823324,22.62332568,73.4783565,16.8783565,5.472080242,35.47214501,14.3,17689.73148,3.272869607,15.67751541
17.17765554,27.51643977,37553.97241,3.078907373,28.75287377,35.06827643,21.76072789,2.544456142,21.33025581,21.46442772,16387.02418,4.061209603,17.28454318
18.13307007,27.95424826,37880.14208,3.021790905,28.45045801,34.31268167,21.63725522,2.568679722,21.38679722,21.01176566,16459.05875,3.947255221,17.20235313
17.12448444,27.68865142,36631.23616,3.044965743,28.82651762,34.91892773,22.08367873,2.59794018,21.40067901,21.3721054,16376.96448,4.184976791,17.28573311
26.71648833,35.58044706,48286.4915,8.530050767,16.82441992,80.58034483,4.558754487,0.153787566,52.32908589,4.615797457,17125.1302,4.240860611,17.77345599
26.79168372,35.60609239,48694.29549,8.483604276,17.05607238,80.03832024,4.915750098,0.090323097,52.39846213,4.601110678,17129.49295,4.108956012,17.760804
26.91261067,35.8840519,48716.26988,8.545677128,16.83339903,80.90800973,4.968109956,0.009771557,52.1217367,4.544464635,17176.5365,4.034620591,17.78748901
26.54575364,31.7703562,39247.20488,2.875276715,18.76580804,83.06334269,16.67638358,5.537600103,41.91956133,17.00098614,17742.31234,3.460454816,17.2592876
26.23833376,32.14625412,39597.9074,2.425780876,20.39871418,79.34239665,17.39079381,4.192098402,43.97387268,18.97773015,17468.47933,3.394882577,17.86595232
27.16798352,31.88097485,39093.44496,2.883573114,18.24036947,83.71322723,16.71786557,5.840418646,41.0069575,16.5308569,17761.6706,3.524060538,17.0380503
26.68597559,28.82405904,38307.30688,0.538917189,28.0896897,57.41015495,9.59198694,4.871604767,33.36588181,11.01305375,16474.74728,1.665869157,18.28518102
26.9,30.81704983,39454.37895,0.459024842,27.96341614,60.12680141,6.61905571,4.842195649,33.02195649,9.479527855,16561.95032,3.383885198,16.72928561
26.9,30.62285948,39360.41588,0.462783365,27.97594455,59.89502583,6.879646635,4.846580592,33.06580592,9.609823318,16554.43327,3.240434905,16.87336232
41.29396265,49.84547199,36125.63997,4.742255763,19.24579034,60.78248628,29.76667946,3.016767289,37.05015918,26.94344675,15990.70692,2.789894787,15.40202524
57.81159682,62.30525457,24353.33932,4.576479795,18.54671018,56.78375385,39.09640662,2.714828379,30.39583441,35.68861259,15895.73282,2.165955526,18.99952598
59.84335393,63.27167696,26230.29448,4.580594503,18.46118901,51.37815471,38.62237801,2.719178351,35.28897932,34.89772853,15574.61581,3.058486553,19.69405497
56.85404067,61.37747622,27034.7099,4.865870285,17.8116038,54.35039357,35.95290095,2.931808954,48.1763365,28.67679239,15363.52673,3.041044842,19.09442604
58.73920014,62.88300006,27049.15,4.795099983,17.74640005,50.61569988,36.37580015,2.938759984,46.0601994,30.0882003,15374.64,2.71981455,19.59150003
40.11807375,48.9647405,37000.53351,4.751185183,19.27985188,60.98029647,29.08177766,3.039407408,37.72325908,26.23437032,15992.41483,2.836663709,15.15214807
57.37386857,61.03281913,27064.89712,4.672376534,18.52551439,55.52088427,37.77829224,2.694310701,41.03991742,32.05246932,15421.17284,4.022073001,19.12139924
56.46213392,60.30171116,27058.01611,4.705921488,18.55991947,57.33575229,37.58046302,2.690010066,42.03766477,31.38157024,15416.01208,4.181626564,18.88056368
60.77852442,63.9682017,27200.49683,4.542778543,18.25669427,48.72439973,38.34552285,2.704967759,37.16054899,34.54253253,15497.96096,3.320149506,20.02471537
31.14175976,32.20649391,0,7.068967526,10.90132921,42.61250358,16.33641274,3.465338567,27.29655759,27.79452313,13187.10524,2.522401572,20.4728681
31.34146787,32.28955775,194.8737831,7.071565328,10.78480776,42.78421466,16.31285095,3.502334711,27.88009662,27.56908634,13207.71762,2.388933043,20.41734987
31.26981932,31.96378258,128.0299869,7.087751607,11.06963931,42.96842826,16.4325712,3.487237605,27.50013227,27.90352465,13198.62041,2.589138356,20.38206401
29.99764279,32.25958791,415.051003,3.998133057,14.29662654,42.92256918,29.09555005,3.174683283,36.1218693,34.52582269,11424.99787,2.639397981,21.7401997
30.15425686,32.2958264,498.297256,4.013555347,14.25392384,43.09165279,28.47412582,3.173772895,35.93272279,34.31202128,11436.79432,2.516995005,21.64574314
30.26556008,32.40902761,467.1005849,3.789872285,14.40005409,42.93556862,28.91195264,3.147473442,35.97646053,34.46012103,11340.10352,2.465383941,21.71760452
31.23184941,35.65069957,41565.87128,6.693350293,19.40127194,66.88496565,18.29898245,1.71680234,31.16560672,15.78267617,16713.47749,3.268432968,14.43337573
41.84326952,43.32930737,26508.16447,5.393045755,25.54604851,59.8080698,20.86106147,0.074641772,44.02897704,20.95421407,14513.97016,6.967583391,16.37584751
59.04877743,63.0119906,27055.59953,4.756402821,17.84959248,50.34481975,36.71117555,2.902642633,44.69289967,30.78474922,15384.95925,2.833519711,19.6559953
18.2427469,21.01228284,41877.8752,3.61874043,34.24872117,55.61375552,12.01075273,1.611684506,31.55778282,12.93279022,15881.21128,3.630782232,15.39236925
54.4,55.2,27390,5.55,16.2,63.2,19.7,2.3,33.2,18.4,15280,14.62,14.3
36.6,37.3,39900,3.33,13.4,69,21.3,2.72,21.4,21.7,15780,2.376,14.3
21.9,24.9,44869,8.79,7.32,57.3,16.7,6.32,27.4,15.4,16040,2.74,14.3
21.6,24.2,49721,6.62,9.23,56.8,14.8,6.58,30.4,14.6,16300,2.74,14.3
28.1,36.7,52879,7.18,11.3,52.4,13.6,6.11,32.4,13,16860,3.19,14.3
33,35.3,42231,6.36,16,68.2,18.5,4.86,32.6,16.2,16600,2.74,14.3
26.1,31,39370,6.89,26.1,69.1,16.8,6.4,27.8,15.1,17680,2.74,14.3
27,44.7,36181,3,30.7,67.1,15.7,3.48,36.5,13.4,17980,4.11,14.3
25.7,31.9,42620,5.01,10.2,53.1,18.1,2.74,28.8,13.3,16820,3.65,14.3
39.9,51.6,25520,3.59,35.8,70,18.7,0.09,49.8,18.2,15940,3.65,14.3
32.4,35.1,40880,6.68,18.4,65.6,19.1,1.61,32,16.3,16600,3.19,14.4
36.2,42,27360,4.74,19.3,54.6,14.7,4.52,25.6,15.3,13780,1.82,14.4
31.5,36.9,31730,6.87,23,48,6.03,5.85,22.4,12.2,13940,3.19,14.4
17.3,22.3,48489,10.73,20.2,41.4,14.8,0.09,32.1,13.9,15620,2.741,14.4
27.8,31.3,42390,4.49,25.9,44.5,7.43,4.32,28.8,7.11,17840,3.14,14.5
16.1,30.9,51549,7.43,20.3,61.9,14.6,6.2,31.8,14.6,17720,2.74,14.5
21.8,25.9,41110,6.9,20.2,56.4,16.5,5.82,26.6,14.7,18140,2.28,14.5
30.9,33.9,36690,3.94,29.6,79.8,16.9,4.91,31.8,12,18040,4.11,14.5
21.5,30.6,39740,6.46,7.16,63,13.4,3.26,30.6,12.1,17100,2.74,14.5
32.7,34.5,25290,6.31,14.4,40.2,16.4,3.32,27,13.5,8340,2.462,14.6
28,32.7,36670,3.79,25.4,74.1,17.5,5.24,33.4,14.3,17640,3.65,14.6
25.4,38.4,44990,6.76,24.4,73.3,14.3,2.25,27,13.2,17280,3.66,14.6
24.3,32.5,40410,2.8,11.9,63.3,19,2.48,49.8,17,16800,1.992,14.7
33.4,34.4,40149,3.41,35.5,65.2,24,1.79,34,19,16400,3.66,14.7
27.7,33.1,43510,2.9,21.1,48.8,14.2,6.44,25,12.3,17740,2.28,14.8
54.1,55.5,27050,5.51,15.2,63.2,19.2,1.81,31.8,17.4,15460,13.889,14.9
40.7,41.2,36790,3.76,22.1,58.4,27.4,2.04,42.2,21.7,16380,2.652,14.9
31.2,34.2,36960,3.13,18.9,70.3,23.1,3.05,41.8,21.8,16000,2.752,14.9
26.7,36.6,47121,4.76,13.7,62.2,15.9,4.47,35.2,12.8,16540,3.19,14.9
35,40.6,18820,4.53,28.8,63,24.3,0.09,49,21.1,12250,2.28,14.9
45.8,54.6,27160,5.46,14.9,67.6,22.8,2.38,34.4,20.7,15200,14.62,15
56,61.9,27100,5.16,22.8,41.6,28.2,3.14,34,23.6,15720,14.62,15
25.1,29.5,25470,9.41,8.66,44.8,6.5,6.52,32.8,7.66,7240,2.476,15
31.4,32.6,45580,3.23,23.7,73,14.3,0.96,40.3,10.6,15480,2.64,15
31.1,42.4,35100,5.79,16.9,55.6,9.03,5.29,30.8,14,13960,3.65,15
25.8,28.3,11170,9.47,16.7,128,4.02,0.08,76.6,5.86,17700,3.65,15
59.7,62.5,27240,4.96,19.8,50.4,26,1.57,33.2,20.4,20480,14.2545,15.1
39.9,48.8,37120,4.75,19.3,61.1,29,3.04,37.6,26.2,16000,2.84,15.1
17.4,23.5,52530,1.79,22.3,45.2,20.8,1.7,26.6,19.5,17320,3.005,15.1
30.3,34.1,44780,2.07,23.7,25.1,17.4,4.52,19.4,14.8,16260,3.44,15.1
19.1,20.1,43210,6.55,35.7,56.8,5.62,3.71,29.6,6.69,17360,3.65,15.1
16.4,28.1,43490,8.88,17.6,35.6,12,5.36,19.6,9.27,14020,2.28,15.1
28.8,49.8,38570,5.04,20.5,52.4,9.39,5.27,24.8,12,14220,3.19,15.1
55.9,63.8,27000,5.25,23,38.8,26.5,3.26,30.4,23.9,15460,14.2545,15.2
34.4,38.3,38260,2.27,18.6,40.9,15.1,3.51,50.6,10.4,15800,3,15.2
29.8,33.4,40460,6.15,17.2,60.4,21.3,5.14,33.6,18.6,16680,2.74,15.2
23.4,25.2,25500,5.71,12.9,48,13.7,3.97,35.6,13.5,8240,2.472,15.3
25.8,38.4,40320,6.16,14.5,60.6,19.7,2.78,32.4,15.7,17520,3.65,15.3
24.6,33.8,38550,9.38,12,54.5,7.55,2.95,21.9,11.1,13940,3.65,15.3
9.89,27.5,0,9.64,12.6,39.2,13.9,5.25,33.3,22,12760,2.9242,15.31
35.2,35.8,2590,9.91,14.2,37.3,13.2,7.81,32.5,16.2,12740,2.933,15.31
18.6,19.9,38140,3.15,27.9,60,13.8,3.98,31.3,15.6,16480,3.198,15.4
18.5,21.6,41881,3.55,34.2,55.6,12.1,1.59,31.6,13,15920,3.65,15.4
29.8,38.2,40450,5.09,10.2,57.2,14.9,1.67,31.3,13.4,17220,2.74,15.4
35.4,47.4,33490,2.05,21.3,29.5,23.3,3.26,22.6,20,16760,2.91,15.5
26.4,28.8,25040,5.34,13.6,36.8,17.6,3.03,28.4,14.4,8340,2.56,15.6
22.7,22.9,40400,3.59,13.1,75.1,21.9,2.65,58.3,16.5,15840,2.256,15.6
40.3,47.8,39510,4.7,30.4,72,16.3,0.09,50.4,15.7,16800,3.19,15.6
17.2,23.4,48200,2.91,19,81.5,15.7,6.5,28.7,14.2,18000,3.19,15.7
24.2,33.3,38640,5.5,11.8,79.2,15.1,2.57,30.8,14.2,17320,2.74,15.8
22.7,27.9,27020,4.82,15.6,35.9,39.1,3.16,29.4,38.8,17740,2.652,15.9
26.9,31.8,39930,0.44,27.9,61.3,5.3,4.82,32.8,8.82,16600,4.11,16
27,31.1,41520,6.07,13.5,66.8,18.4,3.26,31,15.6,17500,2.74,16
25.2,27.1,34230,2.89,28,26.6,21.3,2.47,24.8,17.6,16400,4.315,16.1
50.3,57.2,27110,5.77,16.6,73.1,23.9,2.88,41.5,24.3,14520,13.5235,16.2
31,37.3,36870,4.95,12.9,62.5,26.9,2.89,41,24.7,15480,2.848,16.2
26.5,37.5,39740,2.25,20,77.8,14.9,6.41,37,13.4,17640,3.19,16.3
37.6,38,36500,3.17,12.6,54.7,23.6,1.97,22.6,23.6,14820,2.584,16.4
25.4,31.9,43880,1.98,23,27.8,15.2,2.1,29.3,16,17340,3,16.4
25.8,28.4,45030,2.79,26.4,26.2,20.3,2.64,22.1,17,16780,2.61,16.4
42.1,43.4,26650,5.4,25.4,59.9,21,0.08,43.8,20.9,14500,6.85,16.4
28.4,32.1,38789,2.9,17.2,85,16.8,6.44,39.2,15.6,17800,3.65,16.6
40.9,45.1,33310,2.74,20.1,33.3,21.1,2.82,31.5,17.4,16660,3.005,16.7
30.2,32.6,41000,5.62,17.3,62.4,22.2,4.76,35.2,19.2,16860,3.65,16.7
34.4,35.1,38540,0.98,18.3,76,20.5,3.99,37.6,18.9,16800,4.11,16.7
26.7,30.1,40461,1.3,17.3,81.6,16.3,6.29,39.2,14.5,17900,3.65,16.7
42.1,42.5,37020,4.86,18.6,68.7,27.3,2.97,41.7,24.9,15760,2.64,16.8
42.1,48.4,35793.4,5.37,25.8,77.4,20.6,0.09,47.5,18.3,15050,3.3056,16.9
50.1,55.2,27010,4.94,18.8,70,36.2,2.66,49,26.7,15380,5.295,17.2
25.8,38.2,39330,1.56,18.7,72.6,16,5.8,38.4,14.3,17760,2.74,17.2
17.2,27.9,37010,3.05,28.7,35.3,21.8,2.56,21.3,21.5,16420,4.11,17.3
27,35.7,48536.2,8.57,16.9,80.6,4.81,0.08,52.4,4.6,17150,4.11,17.8
23.9,31.3,39901,2.84,21,80.3,16.5,4.25,45.8,19,17660,3.19,18.2
26.9,28.7,38430,0.5,28.1,57.6,9.46,4.89,33.5,10.9,16480,1.82,18.3
57.9,62.3,24280,4.65,18.6,57,38.9,2.74,30.5,35.8,15880,2.193,19
58.3,62.7,27040,4.85,17.6,51,35.9,2.99,48,29.1,15360,2.5585,19.5
60.7,63.7,27090,4.55,18.4,48.9,38.5,2.71,37.4,34.5,15440,3.44,20
31.4,32.2,0,7.08,10.9,42.9,16.4,3.49,27.5,27.7,13200,2.448,20.4
30.1,32.3,520,3.88,14.4,43.1,29,3.16,36.3,34.6,11360,2.52,21.7
